visual_reference_id,disease,group,tsne_x,tsne_y
vr_pt7iPWlWGlQh8h7donp8vRx_,Fibrosis_of_Skin,pure,-68.10194,12.941024
vr_ny86naXqauZ_CZEuzx7JzXtz,Fibrosis_of_Skin,pure,-51.72416,15.144487
vr_uQ7uGb3t9izzFj96Xdi7wf8s,Fibrosis_of_Skin,intermediate,-34.88454,-5.882941
vr_5jZsz5E_baNpAO13LTCU0woK,Fibrosis_of_Skin,pure,-66.10703,-6.0315866
vr_gwbXx1zODH37sFyK_d1ONXnk,Fibrosis_of_Skin,overlap,39.032738,10.91413
vr_KtVdn9Eq3ykuBQbZvnc_mzFz,Fibrosis_of_Skin,pure,-68.89933,-2.8022864
vr_5svxzBBj8oMkDheKwRyxqtBf,Fibrosis_of_Skin,pure,-23.722813,12.300306
vr_YtSVh-KjOGXnr2y_uLDDW3nT,Fibrosis_of_Skin,intermediate,-33.28891,-30.182386
vr_J1Ps8JnZLcWiv533OWajiNN6,Fibrosis_of_Skin,pure,-68.625755,17.690325
vr_tLzA9u8H9wUZ7eEh2Stz7_F2,Fibrosis_of_Skin,pure,-78.0378,5.6109004
vr_EQTMvHwQYQX7QuCPO79R4m2x,Fibrosis_of_Skin,pure,-68.62591,1.230111
vr_BFP-GOQ6eJXkPdrq4GWWYMEd,Fibrosis_of_Skin,pure,-66.973595,8.115099
vr_UAovnYgZqRX6lto-ttv3s9da,Fibrosis_of_Skin,pure,-59.43789,3.2809083
vr_FP8Nd6aruHot81zrdJSshPBL,Fibrosis_of_Skin,pure,-61.078922,14.302393
vr_h0kgUuPmVNZlIbRY6PoQ9Fhu,Fibrosis_of_Skin,overlap,-27.637186,-15.753047
vr_UZBwt5XRiWpou-ONBgbgThFh,Fibrosis_of_Skin,pure,-35.909847,-5.0890203
vr_HO-ikTakXQuiMxk2z7UN1HoZ,Fibrosis_of_Skin,pure,-67.3914,8.995426
vr_WHLrXqyf9O5Dsu3mtYFYHNQU,Fibrosis_of_Skin,overlap,8.186143,-14.267116
vr_kGxRSeyXdQfGIr2YmXR_1JMS,Fibrosis_of_Skin,pure,-61.038918,-1.9414195
vr_nQj3abeYhEOZ7xxVNYDEObTW,Fibrosis_of_Skin,overlap,-19.074543,1.4118387
vr_t9kXr8VKBL5Fjsyu2mB7hiO3,Fibrosis_of_Skin,pure,-57.594494,14.833485
vr_fasFASYCiRXcoCHPAAui_S-p,Fibrosis_of_Skin,pure,-49.355164,9.710144
vr_IfNWt51h-k9uZQLFeqHso4JU,Fibrosis_of_Skin,overlap,-17.23104,-19.040192
vr_6nBuGh6fDuahW1jOYd0EA_2X,Fibrosis_of_Skin,pure,-51.459442,16.313875
vr_W-79RLLdDuWM2ukKwJ5v4Iw2,Fibrosis_of_Skin,pure,-76.20504,3.9675162
vr_kdSMCahRbJfBTBkzT50YWsx0,Fibrosis_of_Skin,overlap,-18.037552,12.694612
vr_rCCq3s6JNnj7iQ1ZH-4FH7Ww,Fibrosis_of_Skin,pure,-74.91399,17.933441
vr_o4ScW-cWxXAqqqglHA8yM2_Y,Fibrosis_of_Skin,pure,-60.946976,14.985641
vr_NNepmgTE9MfaabA5QCpB1pKi,Fibrosis_of_Skin,pure,-74.23875,-4.604362
vr_xEIKIW4XL7XUc2uZ1wSoP10c,Fibrosis_of_Skin,intermediate,-30.639582,-16.792845
vr_QTNelMJbxEGdLH9ih39okiy5,Fibrosis_of_Skin,pure,-46.857735,-1.1123104
vr_zVm2joJidS8GV0HRyIhguBzI,Fibrosis_of_Skin,pure,-70.232086,4.687481
vr_gX1wo5wgb6ZY1lZ8Y1k7N0gH,Fibrosis_of_Skin,pure,-51.118824,-4.801169
vr_kA9tEUs9hArZkCpaIPEoLWwL,Fibrosis_of_Skin,pure,-60.682354,4.4353642
vr_Dn2zvD75zTTFy-H-eftotvTa,Fibrosis_of_Skin,pure,-80.30182,1.7299974
vr_oGZEEtXVlMbtV43Ml4MNmzGj,Fibrosis_of_Skin,overlap,19.870129,-49.355442
vr_ximEK6RTJsKg3-Jbhv-uhigR,Fibrosis_of_Skin,pure,-67.30949,17.834728
vr_3_3g1K1aeVzMo0FeAnSFCeMr,Fibrosis_of_Skin,pure,-61.41332,15.820501
vr_paPms8sujhl7tSBX-ruaQDra,Fibrosis_of_Skin,overlap,-7.611698,26.27116
vr_HwUDF8HhdHNVqXE1EjO4Vpio,Fibrosis_of_Skin,pure,-60.141476,-7.7927804
vr_96buTR2PVM3wk8ULOx32iFl7,Fibrosis_of_Skin,pure,-41.9309,8.226875
vr_qk_SECp6_y6Z0v79GUTZ1MBz,Fibrosis_of_Skin,pure,-70.73636,-5.9823227
vr_82eu_VT2QNd69pmXyekTpU4i,Fibrosis_of_Skin,pure,-43.83831,5.6957936
vr_AOD5xNbjNFbm6v31JaPuoubB,Fibrosis_of_Skin,pure,-76.36979,8.605111
vr_PFQazF81sHhPd1EONwLl5xLO,Fibrosis_of_Skin,pure,-71.19127,21.43211
vr_pDcMRHoPzDEkoQEa-ERCinhr,Fibrosis_of_Skin,pure,-64.83998,6.855002
vr_84qvsiKVoD1kwwW_loK-njcX,Fibrosis_of_Skin,pure,-52.84647,12.333707
vr_1i3H7QFHFR_0wJY_oyW9v7ID,Fibrosis_of_Skin,intermediate,-17.978865,23.26497
vr_JquM7SwYvOTs_gi7Q9GCAcMV,Fibrosis_of_Skin,pure,-47.28286,19.208248
vr_aS6cdIbja8n77vx3f8ThuilN,Fibrosis_of_Skin,pure,-70.980385,13.562106
vr_Vcplvjq3NkMbgfpfqNW2NR7B,Fibrosis_of_Skin,pure,-43.673172,1.3735731
vr_FiHSboG4vn8Mfc4wGodkJfe0,Fibrosis_of_Skin,pure,-58.391308,13.836367
vr_88x5GyJibbthg_fZI3hEipyP,Fibrosis_of_Skin,pure,-52.95958,26.677736
vr_C3WBRhI_EH1i1PH7fvbeM-uR,Fibrosis_of_Skin,overlap,-3.1985886,56.222366
vr_Lblv1RkDXeX2xQ6slK4UNS7M,Fibrosis_of_Skin,pure,-67.611694,-1.4552219
vr_DtzNjWhRanKJq8BhovQBySRl,Fibrosis_of_Skin,pure,-27.670618,9.432188
vr_ih72wieAu0px3hy7n_Bp476V,Fibrosis_of_Skin,pure,-51.805664,16.164585
vr_edm1c6NeJHzFtr2U72t0rUuK,Fibrosis_of_Skin,pure,-50.88443,4.823433
vr_aoDf2S-301-YLEACNw8kGQKK,Fibrosis_of_Skin,pure,-70.67883,2.0673277
vr_JnGL6BeVDtshsz1pFOZw3fTw,Fibrosis_of_Skin,pure,-45.757984,3.3240876
vr_dh2OUXN390O5IUofbZHFroA5,Fibrosis_of_Skin,pure,-63.616875,16.918055
vr_PkKnerYSnwgkavGIxc198j0Y,Fibrosis_of_Skin,pure,-55.329643,22.133474
vr_GnydKTKO3u3NzdH4yQXfAP4v,Fibrosis_of_Skin,pure,-42.856163,9.537222
vr_Zy1wDiYhMHfz4epXA-Dda88i,Fibrosis_of_Skin,overlap,-22.20843,-12.715413
vr_qhUZwa8JQ0woRe-F94u0HI6_,Fibrosis_of_Skin,pure,-76.248405,2.6761558
vr_tdw6qULmcObdwtQr-ScSDUkv,Fibrosis_of_Skin,intermediate,-24.307604,18.757975
vr_wSaKm9Bd27YrCdTOE08bugkT,Fibrosis_of_Skin,pure,-69.64566,15.715488
vr_qkMIAiG9_jiGZa4kmpK8VeiR,Fibrosis_of_Skin,pure,-58.529427,18.89217
vr_6Ad_Jwsj6Hz2Qws_1FA6rgVa,Fibrosis_of_Skin,overlap,-6.1176805,25.728752
vr_kVw8fv5vxiJbBrdZWU_sQBO0,Fibrosis_of_Skin,overlap,-12.209309,0.18948087
vr_DKg3eBNsv5A3V1y8xeioaimF,Fibrosis_of_Skin,pure,-71.115135,10.759417
vr_CIQCVEwb8wsbgMbr1fYDKwKq,Fibrosis_of_Skin,pure,-42.882175,15.401233
vr_QBt9TAiXxhm3t7qXtWrZ6ste,Fibrosis_of_Skin,pure,-47.77114,1.7377985
vr_uygALPVJ76ZnYpvUPuOuCz98,Fibrosis_of_Skin,pure,-74.5805,-3.202134
vr_Q-zFMKYI3hfLJ6eom4Ba92VP,Fibrosis_of_Skin,pure,-40.818684,-10.382989
vr_OaZB6hK4lBYvRUm7Ax4o4pXU,Fibrosis_of_Skin,pure,-52.365223,3.1407976
vr_zK6-YRqZS0NkCC7ee8n9qP2F,Fibrosis_of_Skin,pure,-52.625347,18.734043
vr_cKuhR9FCMesK3IBVjUpFk22D,Fibrosis_of_Skin,intermediate,-43.025753,27.544659
vr_TrA6DPDVbNk5n-GRVvNzXJZ3,Fibrosis_of_Skin,pure,-65.75913,-6.0160246
vr_b0AqCU-eWEhkO5RSZC6aHL7W,Fibrosis_of_Skin,pure,-52.927494,-2.1826725
vr_Bj7qMUO5-gJZ5jelKLiIU6Bz,Fibrosis_of_Skin,overlap,-20.375814,9.48218
vr_juj7J79jzvEkg_W8ZqDTl-W0,Fibrosis_of_Skin,pure,-68.67096,0.23904349
vr_uklzc2hVp1u5ilz-OoOOJxpa,Fibrosis_of_Skin,pure,-74.82947,9.354077
vr_fY8t3eV8jd8KT4EDTmU1sQai,Fibrosis_of_Skin,pure,-64.56237,16.801302
vr_drRSbHzEWX6CgljpCvBKqAFo,Fibrosis_of_Skin,pure,-70.36525,3.0559878
vr_xSEqtGKyC96UoovgOZuS69BW,Fibrosis_of_Skin,pure,-72.68821,11.066745
vr_1HBpKvBtC1OszLiVmcRnO8PO,Fibrosis_of_Skin,overlap,1.8216844,18.286234
vr_3kn553nGZPtaDoIjK8liToE3,Fibrosis_of_Skin,overlap,-22.281864,-6.367016
vr_MgxO5NV5ke5h2rCb-M-Za1cZ,Fibrosis_of_Skin,pure,-61.34641,13.147792
vr_e1YW7lAMxGXoi4uKSeWrOGGE,Fibrosis_of_Skin,pure,-73.491165,8.95124
vr_B52PsORUt-uR86oEyVGlY3hu,Fibrosis_of_Skin,pure,-43.65679,20.494133
vr_28CVdz1d_ebRV14QaTK3Zz6a,Fibrosis_of_Skin,pure,-61.611847,6.254529
vr_Gl4AR_6nwfD4reHUnfSLKJ8M,Fibrosis_of_Skin,overlap,-24.712063,-2.9269915
vr_D_Lx6pzRg-iQXB9AEo5VuhBD,Fibrosis_of_Skin,pure,-59.992195,7.0797153
vr_fpNKR5fkQ1EBqgm__8JmXntr,Fibrosis_of_Skin,pure,-68.88684,-2.873277
vr_qVQydq_chVDsH7B0LTkD6xwJ,Fibrosis_of_Skin,pure,-43.578434,-0.5986536
vr_DwsR5UZqFVNi_08t0gDxTawZ,Fibrosis_of_Skin,overlap,4.715873,-20.840178
vr_j6m0BkBUFh6hdVDyxDexrwAG,Fibrosis_of_Skin,pure,-43.575123,17.06731
vr_IH9JN58tbZq6YsyDBtd45iJt,Fibrosis_of_Skin,pure,-61.417934,28.399746
vr_pjFGJKTFJc0DVeQU4b6fz979,Fibrosis_of_Skin,pure,-64.431114,-4.285078
vr_DQnWpDret8nMfCpwC18RyVUM,Fibrosis_of_Skin,pure,-54.846275,19.166746
vr_ADTHgQFyxuAdHJ3eI4zGXJvf,Fibrosis_of_Skin,pure,-74.599815,13.426788
vr_LmrF7W-m6_Wf5QTbnycY1tsx,Fibrosis_of_Skin,pure,-46.83139,17.321165
vr_RUAELWm8tG7nY3zM7EcXOt9o,Fibrosis_of_Skin,pure,-76.77355,14.570709
vr_oeeaAs3gpafXSHN957snazJ_,Fibrosis_of_Skin,pure,-78.98787,5.975441
vr_8s9gVa0qTHg-kvKKCEOlLuVA,Fibrosis_of_Skin,overlap,-3.025338,28.661228
vr_spvs6sY1hnBxN65XCivU0ez9,Fibrosis_of_Skin,overlap,-10.184783,48.30741
vr_TUZYJAkkNLcz6TcSXkiSrccf,Fibrosis_of_Skin,pure,-74.96225,8.454758
vr_OZHCRhU1OogB7rGdHKzaKpuH,Fibrosis_of_Skin,overlap,-17.943825,0.81934565
vr_BzycvvnIrE7ms8P0VFtWZYXv,Fibrosis_of_Skin,pure,-52.566402,22.77869
vr_0DezV0RQdTM_FsR0NCcsPGyU,Fibrosis_of_Skin,pure,-50.671757,17.73015
vr_sA3g0kv4sx10zFsW0uwb2e_1,Fibrosis_of_Skin,pure,-54.329735,-5.839908
vr_f1bQpX9eLsQmCqwpaBxZqXiv,Fibrosis_of_Skin,overlap,37.731804,16.217321
vr_opxSAM_1IwB671pB9Bfd4J42,Fibrosis_of_Skin,pure,-54.898315,20.347254
vr_5uaMmsB0qVwm-OHsnV7y8SKy,Fibrosis_of_Skin,pure,-73.30721,17.277323
vr_GxOXWqxvZ5acOnQe-uPFox1C,Fibrosis_of_Skin,pure,-27.50533,13.554167
vr_jpa3yvlqVzKgce62sR9AUdxY,Fibrosis_of_Skin,pure,-39.464603,18.583284
vr_ttNoEo3ihyx5PuPRxUUzl_zE,Fibrosis_of_Skin,pure,-55.64321,20.25573
vr_12LwuwvDJnPDYwsTJnXIqSw4,Fibrosis_of_Skin,pure,-62.50511,14.973601
vr_1CuvUZM_Y2CV69DAZFPjFMTS,Fibrosis_of_Skin,pure,-65.435356,20.55955
vr_bQw1zuFMXoIVU97C7j8ASnbE,Fibrosis_of_Skin,intermediate,-32.171543,-6.918689
vr_rmlyLCvhhaaj2Dl5wKOtGXpE,Fibrosis_of_Skin,pure,-63.208755,15.667341
vr_zjIgjIeBd3j7_ekiWjI80lWH,Fibrosis_of_Skin,pure,-55.568764,14.828677
vr_4DdkTH1IE1_-WgzqJtS1bBQZ,Fibrosis_of_Skin,pure,-81.38461,4.4880743
vr_C3MZMBWL8XxxVKzK7XmDv1pp,Fibrosis_of_Skin,pure,-56.168903,-5.5601745
vr_wh1z8iLap-duhhUoDTQUPd8Y,Fibrosis_of_Skin,pure,-62.448826,1.4698377
vr_D5y1oTJd8GDDqNDc6LqM2zy7,Fibrosis_of_Skin,pure,-48.361126,25.879501
vr_2EutIBdM-S8hpEcScPZUsaW8,Fibrosis_of_Skin,overlap,23.632153,-11.578685
vr_fNyNa_XcuvR6C8y7XkoYLdnj,Fibrosis_of_Skin,pure,-69.46438,16.177578
vr_2Csm475f8y2BQXBfX5l1_15s,Fibrosis_of_Skin,overlap,-16.620712,12.280018
vr_SP00W-Aih19aOFh91UNmiSs7,Fibrosis_of_Skin,pure,-71.89344,-5.0099216
vr_qzjAJLEZZLO6hrRzuIwbIcLj,Fibrosis_of_Skin,pure,-46.51642,20.122967
vr_uNPbdDlra93Aoyl2G7BYFbAS,Fibrosis_of_Skin,pure,-58.726746,14.54763
vr_kguYd-XWpTJbF9w45U-SaFJu,Fibrosis_of_Skin,pure,-44.697914,16.49444
vr_zdaAHJARxaxupFfDygFqVIMA,Fibrosis_of_Skin,pure,-60.0191,-1.195566
vr_H5t2AvNF5gUtr98AFG18mwh8,Fibrosis_of_Skin,pure,-63.472145,18.53248
vr_Zo5bF7gV-PjNUFRcKzy3ukB8,Fibrosis_of_Skin,pure,-70.65384,1.3232809
vr_X7VISha7zu_dNxQvYkoy70gQ,Fibrosis_of_Skin,pure,-77.88394,5.853959
vr_dS9XsKf1SeafoqyF7KQ8In5I,Fibrosis_of_Skin,pure,-67.90618,-3.2587812
vr_FCLHWxlGq0idlhNAPkVQzqBU,Fibrosis_of_Skin,pure,-80.144264,4.477413
vr_jGNdMOM5D0TsZk4FFQGxJ2m7,Fibrosis_of_Skin,overlap,21.913748,-11.554598
vr_9wh7YmDGWuXOBQ4x7J38aRuV,Fibrosis_of_Skin,pure,-59.724255,2.1473339
vr_MGRjS_KU_Jov2yWDche_ElN7,Fibrosis_of_Skin,overlap,-24.570742,-39.7949
vr_S7gUCgRsGk0YHJ0q7JaLEKog,Fibrosis_of_Skin,intermediate,-32.507286,-1.7672627
vr_sPihqbFn8pNUtBoBovJZsGbP,Fibrosis_of_Skin,pure,-75.09806,15.678462
vr_mUzHo5wk6fERn1enhHj6mqhe,Fibrosis_of_Skin,pure,-46.66876,-6.6982307
vr_XXnj_nh01u0YN8-Q2lje54ai,Fibrosis_of_Skin,pure,-52.04108,2.7109718
vr_YzaWjniIyNdByk4gmCdXEoee,Fibrosis_of_Skin,pure,-54.93838,-3.957209
vr_spLA6n77L9EGbiBEZ_pncIJ1,Fibrosis_of_Skin,pure,-74.1063,7.028066
vr_UuWE06fxiY199luas0bnxJg4,Fibrosis_of_Skin,pure,-71.63027,14.159663
vr_0U-bEQ2kxTXRVPT-O4cx6fnr,Fibrosis_of_Skin,pure,-47.53521,6.8456874
vr_qCifDyME0BBIMI8Kcfnb_9nw,Fibrosis_of_Skin,pure,-72.64486,12.99269
vr_ayDJ-wJKp5R0Plq4R0KW2w_c,Fibrosis_of_Skin,pure,-45.827057,1.2393143
vr_52GmFdt87zAI7kZ74TAQrBR2,Fibrosis_of_Skin,pure,-62.31986,18.963224
vr_oA28BrGrhktYHAOrT98fiW8H,Fibrosis_of_Skin,overlap,-19.928917,-26.437563
vr_yCQbvXvEmvUrWYLc5FU5B9qe,Fibrosis_of_Skin,pure,-50.82856,4.482908
vr_cF6Ruv8wUficAbX0kRTR_zS3,Fibrosis_of_Skin,pure,-48.728252,21.711376
vr_KTVnMqDabL8eIS0xX3WgBnPG,Fibrosis_of_Skin,pure,-67.80746,14.808221
vr_yaxLQSevV1BMbZmpSggC242V,Fibrosis_of_Skin,intermediate,-28.684511,1.8459562
vr_Zua6vl3z5CPgTe86iysqbdwR,Fibrosis_of_Skin,pure,-64.94993,-10.168655
vr_AMYYgC3eFmTXoitHYagk15Nv,Fibrosis_of_Skin,pure,-67.260155,21.998158
vr_l53mtNiqE-ngw40VOB-6olDW,Fibrosis_of_Skin,intermediate,-37.091343,22.291155
vr_-8lmZMfK_Q_zq9FRGoalwQ9o,Fibrosis_of_Skin,intermediate,-35.272095,6.264327
vr_Vu2sQgPCj20czXdFoSIJ3rkt,Fibrosis_of_Skin,pure,-67.04144,-4.719655
vr_jcFdjRWj0r2yC5N_uN9HNcgC,Fibrosis_of_Skin,pure,-51.874016,21.865326
vr_2Arx-k5n0_9nw9GjA7q2PUZh,Fibrosis_of_Skin,pure,-65.82383,-2.2965944
vr_wKPc8p5rfTX04rb-GkMfV1Kk,Fibrosis_of_Skin,pure,-53.471092,20.240395
vr_zuyuMxwHMFSwlUJKMKJQk3Jx,Fibrosis_of_Skin,pure,-74.33251,14.039824
vr_OYqqsFJLG4zOgH-23nHZBJt1,Fibrosis_of_Skin,overlap,-14.892394,16.265783
vr_mphdagmv4XIYrukHatGmliC1,Fibrosis_of_Skin,pure,-42.22415,7.974367
vr_y5we3NpTRIcIZMtd6KIJQgTb,Fibrosis_of_Skin,pure,-62.25868,-5.361372
vr_pKNuhOiXF6pqnfUksP3Joy8Z,Fibrosis_of_Skin,pure,-73.60346,1.899455
vr_XDDkpvbBA6dXWdlCixZ44qJR,Fibrosis_of_Skin,overlap,-18.467592,-19.276106
vr_70B6Cp9ucEoDQQmUNbUMpoVi,Fibrosis_of_Skin,pure,-76.10117,5.75054
vr_EtSUxDMSkL21BqP5B0CnX2T_,Fibrosis_of_Skin,pure,-66.40291,3.9939346
vr_5cVvcli0l--_j256YHYsLQsa,Fibrosis_of_Skin,pure,-69.85749,4.8085494
vr_fPnoqQvmuhMyBUTrCPNsCyOc,Fibrosis_of_Skin,pure,-30.638525,9.117095
vr_9bqXL7jHkfo0GZtaPC-eKR-e,Fibrosis_of_Skin,pure,-48.7396,6.213723
vr_fX4bjj1XRjXkC7pVQGLFWprx,Fibrosis_of_Skin,pure,-47.397022,26.383738
vr_6_AVJBTkxj6akV7aALLKfuA3,Fibrosis_of_Skin,pure,-76.017975,-4.8880525
vr_wKdP8EKZJfL_UFaYuDIny4ZX,Fibrosis_of_Skin,pure,-30.84952,10.492791
vr_9sqo7Ar45d9GuMGZSbtr3wuu,Fibrosis_of_Skin,overlap,-12.03742,-19.415182
vr_KSbZvBqQD9mvu71R8_BRuWB1,Fibrosis_of_Skin,pure,-72.390205,6.5914154
vr_5gQ6p1QEv6pPcTxzIxkyn9GU,Fibrosis_of_Skin,pure,-46.13693,17.476028
vr_55bq7EqFiSa3Brb-1ibpocSl,Fibrosis_of_Skin,pure,-62.888905,1.2843016
vr_JSvhorltN7qz5Op-RG6QezN6,Fibrosis_of_Skin,pure,-56.84348,4.486217
vr_UWpd8dx_X6ajN07fOC0VDl4D,Fibrosis_of_Skin,pure,-63.062664,17.19328
vr_tLMQM3ypuZdDTlzIEnwAfryS,Fibrosis_of_Skin,overlap,-32.22162,-21.723616
vr_Be4nh23r1VK9bm-Zk-hu0Fql,Fibrosis_of_Skin,overlap,-3.9222188,-23.2055
vr_vxr9Uj4yQ89vG2mg06lvZAHN,Fibrosis_of_Skin,pure,-58.53495,4.0876665
vr_bm4B5QHg68x7wQ8Y9B3LOSMp,Fibrosis_of_Skin,pure,-48.56951,1.3731652
vr_p6e694dV15nYDONISVpgeJTd,Fibrosis_of_Skin,pure,-64.99331,19.308968
vr_y99E8-Mft3MTRsGQ8wq6yC5M,Fibrosis_of_Skin,pure,-70.01923,-8.797851
vr_GIf0pOWqbLnm1kbDJoRdQp8o,Fibrosis_of_Skin,pure,-40.681507,-4.973813
vr_1ghhpFo7oWdHQJt8QFrNBHXL,Fibrosis_of_Skin,pure,-44.786224,-2.461812
vr_4qJEG8QG-rpKcRVqfRpENDWc,Fibrosis_of_Skin,overlap,50.40796,-22.356108
vr_XVemEhZRZAVpBfFGHIfyCzAu,Fibrosis_of_Skin,pure,-67.48724,5.1410527
vr_jaFxR7upTGj8VBUvFeZ1Xtzm,Fibrosis_of_Skin,pure,-67.640625,1.4544828
vr_fmkPoyZhADbcgcku8_mcn3Ue,Fibrosis_of_Skin,pure,-40.255028,-8.485337
vr_YVp2s-9aAb0eIggt05AlfHAt,Fibrosis_of_Skin,pure,-58.2664,-5.7770686
vr_n8HCu1YJXNgIPDIPrYVd-iQq,Fibrosis_of_Skin,pure,-53.81719,7.5121703
vr_E910wRHyiv2Dd_NLBKLAj_i9,Fibrosis_of_Skin,pure,-57.412872,16.975687
vr_ps3GUgtdIs-8x8__EOV40W7Z,Fibrosis_of_Skin,pure,-54.55403,-8.314222
vr_HBg-EAxmK_kfyaxlA6JQbYCT,Fibrosis_of_Skin,pure,-71.98677,16.046978
vr_p9yy4eZ3GaVXw93Qe_C4qU0V,Fibrosis_of_Skin,pure,-63.118343,-0.94587123
vr_EPPZyJqTo87bGuz0ITkla4VI,Fibrosis_of_Skin,intermediate,-39.660374,3.8458922
vr_gVejwagW8eYDelSk-aWdLa8v,Fibrosis_of_Skin,pure,-48.42523,3.1402304
vr_QAByYCoKNEs-9mAKPOA6k0oz,Fibrosis_of_Skin,overlap,-28.208961,-7.857553
vr_4CdJhafICOWBUr8YbbjmENVK,Fibrosis_of_Skin,pure,-44.493816,21.558344
vr__uJUoMZtQBo-v4X4Sl9RyEnz,Fibrosis_of_Skin,overlap,-8.823728,45.673626
vr_GkabB6V2bN8aDxEfgqjcWSDV,Fibrosis_of_Skin,intermediate,-36.13003,-4.8158145
vr_PLQPj_OZGS2FHPsjT-yDXxNP,Fibrosis_of_Skin,pure,-67.68761,15.863955
vr_tuY1WHDSTZDoQESVhC7M2NPU,Fibrosis_of_Skin,pure,-65.577324,-2.297946
vr_pMjLv5QWTkya3fKTXc5LtWsS,Fibrosis_of_Skin,pure,-72.097,10.553651
vr_MjoyGPmN4KHYvOKZyV66cqrl,Fibrosis_of_Skin,pure,-28.892147,8.124441
vr_uEpGOVCtSRL4KNl_XXOUSVJH,Fibrosis_of_Skin,intermediate,-21.327278,-0.45389825
vr_2wsrJkWR9vh14kibu64XE_n9,Fibrosis_of_Skin,pure,-50.398136,15.647811
vr_M4YhsKPvY2z9avaQU6A7vICe,Fibrosis_of_Skin,overlap,11.19736,-16.801254
vr_3qtfa4Oz8uP8FlMl9QOgx9Bh,Fibrosis_of_Skin,pure,-59.301174,-5.6880555
vr_0YrMW2TVhxKPrS1-STmu6jd7,Fibrosis_of_Skin,pure,-69.76249,-2.882113
vr_KEWTJsxSfs53z1AJ8GS-Q2aN,Fibrosis_of_Skin,pure,-66.12881,16.284348
vr_zojkL2-s8aBVYHZuGl246Hrd,Fibrosis_of_Skin,intermediate,-19.55334,14.852082
vr_6YcAJlH9VHWauePVl3TTwN6q,Fibrosis_of_Skin,overlap,-1.4025148,28.109161
vr_jQEDjl7FXGymDZHj10002rNj,Fibrosis_of_Skin,overlap,-26.537111,-17.220497
vr_UQAIWdb1xAAtI2gI4OX0Mp4w,Fibrosis_of_Skin,overlap,-31.2414,-19.883848
vr_tBBqMR_GRsETdDXLP5NX3jHd,Fibrosis_of_Skin,overlap,-0.8916866,-5.9155087
vr_8wgHbIbbcO67BznzwzZI7isT,Fibrosis_of_Skin,pure,-52.31101,12.793269
vr_qgPug7coI3JuGbUfqZ93CTYM,Fibrosis_of_Skin,overlap,-17.902077,19.009491
vr_qN9NFm8DjhglLsIH5obSQ4uf,Fibrosis_of_Skin,pure,-25.561308,9.512151
vr_B_SNPlTB2ty1yYYgylmjnXVk,Fibrosis_of_Skin,pure,-42.46843,-7.2372656
vr_bPV8qZ1LdKxLMNc5ym2OlKOw,Fibrosis_of_Skin,overlap,-22.005407,6.7076907
vr_mfDckQrxYHWLpQJw6PjFpIsX,Fibrosis_of_Skin,pure,-66.02508,11.82538
vr_gG6og-awWcnJ_hGNTwkOvLiD,Fibrosis_of_Skin,pure,-70.826675,13.726222
vr_qgssB8LiyjkFhO9GdjREeLS9,Fibrosis_of_Skin,pure,-62.533775,-5.034947
vr_WCxGrAYgY0CIxBMMjVwAVwx5,Fibrosis_of_Skin,overlap,36.477238,16.522629
vr_ISpdvROygfF0XkP7HQQ4iEEu,Fibrosis_of_Skin,pure,-76.643974,8.429803
vr__XxqiGkYzLwe6PuxUAl5NaTm,Fibrosis_of_Skin,pure,-41.846043,4.8842907
vr_Lva70_k15tjvK-UJgwsTe7FL,Fibrosis_of_Skin,pure,-64.73616,-4.3593807
vr_TpLkEXZllHU8kAd-6311uPxa,Fibrosis_of_Skin,intermediate,-36.430054,1.438547
vr_eVk7daurM7uK3g7D8At7YzlN,Fibrosis_of_Skin,pure,-46.848473,-0.2502308
vr_6cm8eBCeNUSiTuakDBj369Bd,Fibrosis_of_Skin,pure,-60.58689,-3.4500825
vr_z516tmv_slUdMwKR1Rs9zD-N,Fibrosis_of_Skin,pure,-66.712845,13.479552
vr_jzWtlNYT8HSFXe9xIlGauBsw,Fibrosis_of_Skin,pure,-63.177246,21.944412
vr_cwx2j2mNUC8JSAwKSWaPP9RZ,Fibrosis_of_Skin,overlap,-29.588524,-11.204045
vr_WUKDnj6xrAEudS_3uKSLyC9f,Fibrosis_of_Skin,pure,-68.85486,8.3783455
vr_nc49KOdU6LsR-3BHbuvkTc6c,Fibrosis_of_Skin,pure,-50.46482,-3.0565944
vr_b1zFZVNnUCjAIy8bQ25C09NW,Fibrosis_of_Skin,pure,-70.551674,-4.9778733
vr_IDXOJdSig4nE_vDnWiT_VcGW,Fibrosis_of_Skin,overlap,-19.346336,12.044016
vr_Q4WyIxrBO3JP1xelfuF8Q6al,Fibrosis_of_Skin,pure,-57.74847,1.2483891
vr_ksL-vUegEOsmhwxqiPc2fobV,Fibrosis_of_Skin,pure,-65.77135,-4.944661
vr_qMpWdUCtafsG1yCDOSKOXUJ5,Fibrosis_of_Skin,pure,-55.32235,15.567637
vr_KFfClg45TkTzyJxn-RWVksED,Fibrosis_of_Skin,pure,-74.223015,16.931463
vr_Xxz7VC2HDmamU_OaQW00wUbn,Fibrosis_of_Skin,pure,-35.316406,-8.262347
vr_6J2R3Ym0XEzrNNPOt8k0ZEfa,Fibrosis_of_Skin,pure,-60.883633,-6.177573
